business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife
_agzW_0F9uSJ7i6EJ9ufeg,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,7,0,0,0,3
CmjvsiafnWH60fuYz2LCmA,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
qf4LecJDQWIt0gt6VJWFPw,90,21,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
oRZzKWdyMQld6N_y4UWkAg,275,59,0,0,0,0,8,0,4,0,0,0,1,1,2,1,2,10,2,0,0,0,0,0,16,1,0,0,0,3,0,0,0,0,0,1,0,0,0,7
mLNSOU8Ki0Fm09xd6ZKkcA,343,72,0,0,0,0,8,0,1,0,0,0,0,5,4,1,1,13,4,0,0,0,0,1,11,5,0,0,0,2,1,0,0,0,1,2,0,0,0,12
h8iDZcXLDicI_Wg8fwl-ig,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mha77MN_BYGB-w7DONZ5YA,235,25,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Jx2AoB_IQOUrZ3s6fdAUSA,194,18,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,2
UYxGgnJ4Z2lOehK23HSIlw,105,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ZGD4WacjO1v4Ath3Qil-Sg,50,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dIpTuL2T1L98GQGU17IeSw,521,84,0,0,0,1,6,1,1,0,0,1,1,3,3,1,1,22,5,0,0,0,0,0,21,2,0,0,0,0,1,0,0,0,3,1,0,0,0,10
BjBDHqHhMXSxgyVipccznQ,499,132,1,0,0,0,9,3,2,0,0,3,2,1,5,2,3,14,5,0,0,0,0,0,38,4,0,0,1,4,1,0,0,1,3,9,1,0,1,19
VVvUBlc_WIEb8obKGq39dA,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WO5nr-4sjVs506BdCLL0aA,288,68,0,0,0,0,6,0,3,0,0,0,0,1,5,0,0,17,1,0,0,0,0,0,14,3,0,3,0,1,0,0,0,0,0,5,0,0,0,9
T3muepcwD45gHLWcpaNNDQ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V378VWx4D8BstWNRFwDULg,156,23,0,0,0,0,1,1,3,0,0,1,0,0,4,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
uyQGW7kZKk90vEwGo8A7mA,158,35,0,0,0,0,3,2,2,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,1,3,0,0,0,5
t-bcEvAM8oE92tm9HBr7wQ,146,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
Uc6PdjT_MO5bRPQsUUEy5Q,191,27,0,0,0,0,4,0,2,0,0,0,1,1,0,1,0,3,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
j5U5O3scMvPe67jzJcWFug,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dJfkfBbJz7wi0RgW-ph_Eg,136,23,0,0,0,0,5,0,0,0,0,1,1,0,1,1,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
WQ832PDnsDshhbQFm83ISg,300,60,0,0,0,0,6,0,3,0,0,0,0,0,3,2,0,8,3,0,0,0,0,0,13,4,0,0,2,0,1,0,0,0,0,5,0,0,0,10
I1h0GRYp86eX-XqwVXsSGA,311,43,0,0,0,0,5,1,4,0,0,0,1,0,2,3,1,5,1,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,4,4,0,0,0,2
fBNjTSdPJ1mtTzIHYpQnDw,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KhBUg5QhBYuK8RZAe5gDMQ,327,42,1,1,1,0,3,1,1,0,0,0,1,1,0,2,1,15,2,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
dLMA55z9wdDkUIO-rnhOmw,21,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50Q2uIgwUqmWGLjn_1HSlg,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYy81zP4MPF4DtOqjRq4qg,96,14,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SwBhaxfQPbyhsi0QHUAN0A,675,102,2,0,0,0,6,2,1,0,0,1,1,2,3,2,2,14,2,0,1,2,0,0,24,13,0,0,0,2,2,0,0,0,3,2,0,0,1,14
qppGA9vCUPfw9ngOy_R90w,163,39,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
_KSRzh-ZxwKB3YcRlZQsGA,95,16,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5xokROlB8Zo5T-_qbHzsrQ,433,36,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,11,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,2,0,0,0,7
5cz1XbgalpQ89gsNQwneVQ,62,14,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2lQrzb0WPexs7oPdAPpQFw,86,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
3yI-7C8JzbG-ZaSqAGHMAQ,412,58,0,0,0,0,9,1,0,0,1,0,2,0,3,4,0,6,3,0,0,0,0,0,14,2,1,1,0,0,0,0,0,0,1,2,0,0,0,8
oqP1oQEycpp4J6u5YebRoQ,481,91,0,0,0,0,6,2,2,0,0,2,2,2,3,0,0,37,3,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,1,3,0,0,0,9
qs9d6iGos9UO4BzhVmJ9UA,32,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liHzAMPn1e7F-cEI3SgbJQ,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ixPTo6Hum7nNZ7A4VPhTXg,504,86,0,0,0,0,11,0,2,0,0,0,1,0,0,5,0,32,5,0,0,0,0,0,12,3,0,0,0,1,1,0,0,0,2,5,0,0,0,6
M2ZrrqseHE5xssUrOL0Gtg,292,54,1,0,0,1,4,0,2,0,1,0,1,2,6,0,2,14,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,5,0,0,0,7
X0yZMHwB1yUyzISAqRyYtQ,110,12,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Envz99GhwMkfMg7LzDQeUQ,121,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
w0lcP2ngFaUpBGi5yzlYDw,583,131,1,0,0,0,12,1,3,0,0,0,5,1,5,2,2,23,4,0,0,0,0,0,30,6,0,0,0,2,1,0,0,0,2,5,1,0,1,24
FSTmzo0beEVMRMSArcp4fg,108,16,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
e9J0IWHyYGU-AcCqTQ7lSA,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8jslfcsfU2BgthKAq0HynQ,45,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZmrebvKKDIOKNCQaNo_8xg,54,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
k37i1EW_x848o_n1ATcErg,107,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
iMIlDz_hsRuhSdT_hxWW1w,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0yKtQ4cFjNTY1X2CIdzBw,217,24,0,0,0,0,0,0,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6
xGUAa3xa8KsmbolC3XboQg,194,36,0,0,0,0,3,0,2,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,1,5,0,0,0,7
QEOauqqX1vsGcJeN0FwyNw,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlsaZwS8iAUDDvAsJShbNQ,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encfXG_jrG1M6gX1IqrHrw,228,54,0,0,0,1,3,0,1,0,0,0,4,1,6,0,1,7,2,0,0,0,0,0,17,3,0,0,0,0,1,0,0,0,0,2,0,0,0,5
wiO4EYRxuBhhDj924PlIIg,59,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RnqU698MbIjq_eZHEzYL6g,38,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O5zuQH_YowDC-rsK8ZEXCA,69,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3
-lhHSR1Aws4CyYC1XOPVTw,128,22,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,4
BPZtdhDjbDC_czVYqvDZlA,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_KsPtBhwco4D9yoKgncB8A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_5ElpvIsMeeZrCxhb19MzQ,122,61,0,0,0,0,1,1,21,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0
vyKKuYDTofiV1oJDN-g8Lw,107,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OIES_WhdNux3PmvSuPM-8Q,102,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EjFp57Nd4bVgb5GNn-XnuA,137,17,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
VZfc50XVwgdCecH4YbGNFg,337,77,0,0,0,0,9,1,3,0,0,0,0,0,2,0,2,18,5,0,0,0,0,0,20,4,0,0,0,0,1,0,0,0,1,1,0,0,0,10
B2wSy1zQCdZgDXOkhAKGDQ,189,41,1,0,0,1,1,0,2,0,0,1,4,0,5,0,1,6,1,0,0,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5JiFbBsbUdb-caBZWRyMSw,224,42,0,0,0,0,3,1,1,0,0,0,0,0,2,0,1,17,2,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,4
t-NiYLOxwDJc7jSDKix4bA,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7tN8hIXdQlfc7Lf5OOyjeg,150,27,0,0,0,0,1,1,1,0,0,1,1,0,2,1,0,9,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
iSJlDpeYlhUYLGpkVwolMA,199,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
knA3b_WnHUJAyrIzzL9Lrg,94,10,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Xsvi9wYhD7u5XrK2EKDd8w,64,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Cd4sRn-dI0OkoLxmTi3bg,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZiQiMlvgk19GrEEkN9kyRA,271,33,0,0,0,0,6,0,1,0,1,1,0,2,3,0,0,6,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
R4eAWOt6Kz_rmo8B9FyG8g,76,10,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
ttevmSPHu3dHUHFXBpVX9A,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
YVCkBdxbgQlPM-yU_Y7Cug,98,12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GApqfwJMxg4t2tk3K2PpMw,66,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
07i5EdI8v2FBhVV-rya8Wg,117,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,2,0,0,0,0,2
W78GCXLuneV5b6prO-X4aw,80,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7
2kuhZOrWcLYe_XePccr4lA,193,31,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,3,1,0,1,0,1,2,0,0,0,0,2,0,0,0,6
oJRjeio1OBablDFr--__Xg,213,34,0,0,0,0,1,1,0,0,0,0,1,0,3,1,1,3,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,6,0,0,0,3
KP5OncF2jhT7_J1phHPPww,905,187,0,0,0,1,16,3,7,0,0,0,2,2,10,1,3,33,8,0,0,1,0,0,48,7,0,1,1,2,2,0,0,1,5,6,0,0,0,27
v8IbZ6wcvdyGqWpbDKDvfA,125,16,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dwwt8KwB0iyf86aE4p4vSQ,25,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xbu-HcPKCyLqyZCILwQuwA,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WDXnKryPfl0bM_y9Kj5sWQ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AODksDNj5mH953cyhUG1Qw,288,28,1,0,0,0,5,0,1,0,0,0,1,0,1,1,0,5,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
vU2BXpEwI_5mLcLAkRrbhg,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o6jfwLREaGy1mwAEybjOkg,90,20,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
Y-sXQ4uQri1ah7c7IdcmpA,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d-_wqnq9HU5-Cbmnm54yyw,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
znsHfZ2seiCAiO8NGQm8-Q,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gT69S0R0gpmxwjCLznwT4A,89,27,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9
xkTjLbBC7uB-rAIDqAm-sw,307,40,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,2,3,0,0,0,7
00KoTr1hfaPxcLFAYKewWA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_VB4EIoGdAR4sBB6rApEAg,160,30,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,2,0,0,2,1,0,6,1,0,0,1,0,0,0,0,0,1,2,0,0,0,5
sgKIKeFXSUHLeOcX1q8nQg,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mm4gSCCJXuAZFWDkESMjmw,18,4,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aktzDUTYcNrXnJNXTIVgRQ,41,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
U_wKqFYSpD8D3CBl7e8ENA,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9vapPUlJCSSrltRRKO9ig,142,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
ovLgaPIMrx7PDZPrEpTMvg,108,23,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4
0hIXH9jMdHov1VrLC8ujUg,364,42,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,4,2,0,1,1,0,0,10,4,0,0,0,0,1,0,0,0,0,2,0,0,0,6
LjgiE_EbpBdIz4JyVUioTQ,159,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
IgCwdvf8RTNUkcUhylBGBg,115,10,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
_pbx96FZ3eHJw-V_R4h-Vg,64,14,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WWnRdTjwaTnsLSJX95j-Zw,289,48,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,15,3,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,1,2,0,0,0,3
p21PCK17H3WL56KSr4Ykig,79,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3
a_ts6C7QntisENtyitJRBw,91,15,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2
iWIu2qrim1PSNE0CRLyqpg,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTvffuPtnhOSwSNuKP7BxA,147,23,0,0,0,0,3,0,2,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1
C1QkJ4s_p3hMTrvOgM7ssA,121,13,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a2ITIJRAY4Eo-xTH0vN95A,58,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1
LRGbuufLJqxsDYsY7_Gx6A,11,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WMU5k4y9Tae-pIEm5JkbDg,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jcQ2ykQjVjSiVFf0EtH6eg,137,32,0,0,0,0,2,0,2,0,0,0,1,0,1,1,1,4,1,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,5
l7b33ubze8Jqw7C4I1CAuA,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ZsKdeBkVM4I_GbXlXo8IKQ,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JdRP7ZppyhhnK955Qcp20w,34,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g9VjloFtS0S2p4_XoV1ReQ,55,14,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1
wHicEIN-xE-uZD_JoyrzTQ,75,18,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
71U7MxQEhwitJOm4CQpRwQ,273,27,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
