business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,city,review_count,name,longitude,state,stars,address,latitude,metroarea,categories,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
pSmOH4a3HNNpYM82J5ycLA,1743,363,0,1,0,0,33,4,5,0,0,3,5,1,16,10,3,89,15,0,0,4,0,1,74,22,1,1,0,6,4,0,0,0,20,10,0,0,2,33,103,163,92,5,0.2837465564738292,0.4490358126721763,0.2534435261707989,0.013774104683195593,Nashville,2063,The Pancake Pantry,-86.8005383,TN,4.0,1796 21st Ave S,36.1369852,Nashville,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6p07zfmJWvytr0paqpyvbg,162,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,Nashville,194,Layla's Honky Tonk,-86.7781032,TN,4.0,418 Broadway,36.1609157,Nashville,"Bars, Music Venues, Nightlife, Arts & Entertainment",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-ikBycdroyTLDBHR9aC3HA,109,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,12,4,0,0.2,0.6,0.2,0.0,Nashville,116,Sukho Thai,-86.6946066,TN,3.5,2450 Music Valley Dr,36.2211712,Nashville,"Thai, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
s3FRhtaNU8dt-mKkLKUQaQ,173,27,0,1,0,0,2,1,1,0,0,0,1,0,0,1,2,6,3,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,8,1,0.14814814814814814,0.5185185185185185,0.2962962962962963,0.037037037037037035,Nashville,206,RuSan's Sushi and Seafood,-86.7848066755,TN,3.0,505 12th Ave S,36.1518970081,Nashville,"Sushi Bars, Ramen, Food, Beer, Wine & Spirits, Restaurants, Burgers, Japanese, Seafood",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
vPlhhf6CcB5dzQv1sEwlvg,35,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0.25,0.5,0.25,0.0,Nashville,37,Planet Fitness,-86.7170518,TN,3.5,4880 Nolensville Pike Rd,36.0637633,Nashville,"Gyms, Fitness & Instruction, Tanning, Trainers, Beauty & Spas, Active Life",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ORL4JE6tz3rJxVqkdKfegA,1423,199,0,0,0,0,6,1,11,0,2,0,10,0,16,4,3,22,8,0,0,1,0,0,54,4,1,0,1,2,1,0,0,0,7,14,0,0,1,30,62,102,23,12,0.31155778894472363,0.5125628140703518,0.11557788944723618,0.06030150753768844,Nashville,1639,Gaylord Opryland Resort & Convention Center,-86.6943191727,TN,3.0,2800 Opryland Dr,36.2115923083,Nashville,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas",False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
EDjEVzmoQVHzboFqC-M6Ew,311,40,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,14,1,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,1,0,0,0,5,8,17,14,1,0.2,0.425,0.35,0.025,Nashville,308,Local Taco,-86.8403587,TN,3.0,4501 Murphy Rd,36.1408887,Nashville,"Food, Tex-Mex, Restaurants, Mexican, Breakfast & Brunch",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5MIiTuQP0fkAz43aQEBrWA,51,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,4,2,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,Nashville,56,Rodney Mitchell Salon,-86.7951152,TN,4.0,1810 Chet Atkins Pl,36.1488066,Nashville,"Hair Salons, Beauty & Spas",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LWDktsosohdLy4iI2pIOOQ,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,Nashville,49,Bass Pro Shops,-86.6905446857,TN,3.0,323 Opry Mills Dr,36.2007023265,Nashville,"Outdoor Gear, Shopping, Fishing, Active Life, Sporting Goods",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
oaboaRBUgGjbo2kfUIKDLQ,525,64,0,0,0,0,5,1,1,0,0,0,0,0,7,2,1,17,4,0,0,0,0,0,10,1,0,0,0,2,0,0,0,0,5,4,0,0,0,4,23,24,17,0,0.359375,0.375,0.265625,0.0,Nashville,593,Mike's Ice Cream,-86.7759733,TN,4.5,129 2nd Ave N,36.1626492,Nashville,"Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Sandwiches, Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
wzE61ThXOdrSegvwSOzf5w,414,89,0,0,0,0,10,1,1,0,0,0,1,0,6,1,1,20,4,0,0,1,0,0,26,3,0,0,0,0,1,0,0,0,1,5,1,0,0,6,19,49,20,1,0.21348314606741572,0.550561797752809,0.2247191011235955,0.011235955056179775,Nashville,578,Biscuit Love: Hillsboro Village,-86.7997314667,TN,4.0,2001 Belcourt Ave,36.1367494339,Nashville,"Southern, Breakfast & Brunch, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
cvHY1RTAPSoH94ysP2_eyQ,143,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,Nashville,145,The Turnip Truck Urban Fare,-86.7854983061,TN,4.0,321 12th Ave S,36.1527504801,Nashville,"Health Markets, Restaurants, Grocery, Sandwiches, Food, Specialty Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
VRGYwKE_Z77frm5NwLvJhw,651,127,0,1,0,0,18,2,2,0,0,4,2,0,6,2,0,26,6,0,0,0,0,0,28,1,0,0,1,1,0,0,0,0,4,4,0,0,1,18,28,70,27,2,0.2204724409448819,0.5511811023622047,0.2125984251968504,0.015748031496062992,Nashville,721,Burger Republic,-86.7835814,TN,4.0,420 11th Ave S,36.1524355,Nashville,"Bars, Restaurants, Sports Bars, Burgers, Pubs, Nightlife, Armenian, American (Traditional)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
iI090K0JMViyPPh7Viovrg,106,19,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,1,0.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,Nashville,167,Germantown Pub,-86.792577,TN,3.5,708 Monroe St,36.1756652506,Nashville,"Chicken Wings, Breakfast & Brunch, Pubs, Restaurants, Burgers, Bars, Sandwiches, Southern, Nightlife, Cajun/Creole, Salad, Sports Bars",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TyxDzw8S02endZrrSHu_xQ,115,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,1,0.4,0.1,0.4,0.1,Nashville,138,Venus Nail and Spa,-86.814042,TN,3.5,2924 West End Ave,36.144526,Nashville,"Beauty & Spas, Massage, Nail Salons",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lwdkX7KcibM4mDqpDfK7JA,130,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,10,1,0,0.21428571428571427,0.7142857142857143,0.07142857142857142,0.0,Nashville,153,Kalamatas - Green Hills,-86.8114334,TN,3.5,3764 Hillsboro Pike,36.108847,Nashville,"Caterers, Specialty Food, Mediterranean, Moroccan, Restaurants, Event Planning & Services, Greek, Food",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8zvsq2duG2u0rB7R8ZDeMg,167,29,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,8,8,17,4,0,0.27586206896551724,0.5862068965517241,0.13793103448275862,0.0,Nashville,171,Crest Honda,-86.8029676,TN,3.0,2215 Rosa L Parks Blvd,36.1923224,Nashville,"Professional Services, Auto Parts & Supplies, Car Dealers, Auto Repair, Automotive, Marketing",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yE1raqkLX7OZsjmX3qKIKg,726,172,0,0,0,1,15,0,3,0,0,1,2,3,2,2,2,53,5,0,0,0,0,1,40,8,1,0,1,1,1,0,0,0,4,3,1,0,0,22,25,89,55,3,0.14534883720930233,0.5174418604651163,0.31976744186046513,0.01744186046511628,Nashville,863,Butcher & Bee,-86.7568201,TN,4.0,902 Main St,36.1758957,Nashville,"Middle Eastern, American (New), Restaurants, Mediterranean, Southern",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
aJvxWyQIG5OLfBw3qAe8xA,54,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0.2,0.6,0.2,0.0,Nashville,65,Starbucks,-86.6474926,TN,3.0,2308 Murfreesboro Pike,36.085948,Nashville,"Restaurants, Coffee & Tea, Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
R1u7FrIllyD8OAWcFxzQGA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Nashville,7,Belle Meade Wine & Spirits,-86.8502937204,TN,4.0,4556 Harding Pike,36.123898185,Nashville,"Food, Beer, Wine & Spirits, Shopping",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
JhrvtLpCEQcYrZLbb6CZGw,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.25,0.25,0.5,0.0,Nashville,16,Frist Art Museum Cafe,-86.7838239,TN,4.0,919 Broadway,36.157609,Nashville,"Sandwiches, Coffee & Tea, Salad, Pizza, Desserts, American (New), Restaurants, Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
o1bd3WLl4McflqjDTJTdHQ,317,50,0,0,0,0,5,0,0,0,0,0,4,0,2,1,0,15,2,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,8,8,23,15,4,0.16,0.46,0.3,0.08,Nashville,364,Phat Bites,-86.6655348482,TN,3.5,2730 Lebanon Pike,36.1690161014,Nashville,"Coffee & Tea, Nightlife, Food, Delis, Breakfast & Brunch, Cafes, Bars, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
oPzSiJdl9Lg1rB_7bL06qg,41,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0.2,0.4,0.0,0.4,Nashville,45,Four Points by Sheraton Nashville Airport,-86.662601,TN,3.0,800 Royal Pkwy,36.14481,Nashville,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
N5ekxQd7wGHWJJK-p9qqXw,378,99,0,0,0,0,6,0,1,0,0,1,2,1,5,0,0,21,2,0,0,0,0,0,33,4,0,0,0,1,0,0,0,0,1,0,0,0,0,21,13,63,21,2,0.13131313131313133,0.6363636363636364,0.21212121212121213,0.020202020202020204,Nashville,423,Moto Cucina + Enoteca,-86.7864618589,TN,4.0,1120 McGavock St,36.1559332768,Nashville,"Restaurants, Italian",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
vOgQnvKbE4nMopFTjoL8Gg,276,84,0,0,0,0,7,1,1,0,1,1,4,1,2,1,0,12,4,0,0,0,0,1,21,4,0,0,0,1,0,0,0,0,1,2,0,0,0,19,14,52,13,5,0.16666666666666666,0.6190476190476191,0.15476190476190477,0.05952380952380952,Nashville,296,Watermark Restaurant,-86.7850399017,TN,4.0,507 12th Ave S,36.1522693592,Nashville,"Lounges, Southern, American (New), American (Traditional), Restaurants, French, Nightlife, Bars",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
HTqoEYWlJkEXNEmHtKCPIA,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,Nashville,25,Stitch-It Alterations,-86.8192835,TN,4.5,4101 Hillsboro Cir,36.1055544,Nashville,"Bespoke Clothing, Men's Clothing, Embroidery & Crochet, Sewing & Alterations, Local Services, Shopping, Arts & Crafts, Fashion",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
euu_JA0YFf63f75uaVSyng,432,66,0,0,0,0,4,0,1,0,0,0,0,0,4,2,1,18,2,0,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,10,38,18,0,0.15151515151515152,0.5757575757575758,0.2727272727272727,0.0,Nashville,421,Americano - Freestyle Tapas Bar,-86.795904,TN,4.5,1720 W End Ave,36.153487,Nashville,"Tapas Bars, Breakfast & Brunch, Restaurants, American (New), Tapas/Small Plates",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ZdHf2EkMQPV2OBNgGhMAKQ,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.0,0.75,0.25,0.0,Nashville,28,Americas Best Value Inn Nashville Downtown,-86.7777406728,TN,2.0,2403 Brick Church Pike,36.2096512,Nashville,"Hotels, Event Planning & Services, Hotels & Travel",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
u-w0dEUZAUF3JyGS_-KiTQ,99,18,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,10,5,3,0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.0,Nashville,113,Black 13 Tattoo Parlor,-86.7719391,TN,4.5,1313 Dickerson Pike,36.1953688,Nashville,"Tattoo, Beauty & Spas",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NT5S6JV5wPwKOd3s3Yh1zQ,810,173,0,0,0,1,16,0,4,0,0,0,3,6,10,2,6,37,7,0,0,1,0,0,39,6,0,0,0,0,1,0,0,0,8,6,0,0,0,20,37,95,37,4,0.2138728323699422,0.5491329479768786,0.2138728323699422,0.023121387283236993,Nashville,857,Burger Up,-86.7904765,TN,4.0,2901 12th Ave S,36.1215944,Nashville,"Restaurants, American (New), Sandwiches, Burgers",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
vF32KjPs8BgltSa484P1Yg,26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,Nashville,26,Euro Grill,-86.6953542,TN,4.0,1233 Antioch Pike,36.0904461,Nashville,"Restaurants, Mediterranean",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2oij3AB1we03O7_H29iJ9g,56,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0.25,0.0,0.75,0.0,Nashville,71,Cured Nails,-86.7470381,TN,4.0,813 Gallatin Ave,36.1863584,Nashville,"Nail Salons, Beauty & Spas",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6kAXOzE7fqaBZINQV_-_mg,296,42,0,0,0,1,3,2,2,0,0,0,0,0,1,1,0,7,1,0,0,0,0,0,11,2,0,0,0,1,0,0,0,0,0,4,0,0,0,6,13,21,7,1,0.30952380952380953,0.5,0.16666666666666666,0.023809523809523808,Nashville,326,Kien Giang,-86.862353,TN,3.5,5845 Charlotte Pike,36.148333,Nashville,"Vietnamese, Restaurants",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
wnjFEC-w0qWnyDnO8k1RpA,264,45,0,0,0,0,4,0,3,0,0,0,1,0,1,0,0,14,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,22,14,1,0.17777777777777778,0.4888888888888889,0.3111111111111111,0.022222222222222223,Nashville,390,Nectar Urban Cantina,-86.6804685,TN,4.5,206 McGavock Pike,36.16813138,Nashville,"Coffee & Tea, New Mexican Cuisine, Restaurants, Tacos, Acai Bowls, Food, Nightlife, Mexican, Bars, Juice Bars & Smoothies",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
HcEOK1WiOpHvhZtp7PkRmg,188,43,1,0,0,0,4,0,1,0,0,0,1,1,1,0,1,9,1,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,4,29,9,1,0.09302325581395349,0.6744186046511628,0.20930232558139536,0.023255813953488372,Nashville,186,Salsa,-86.7810165,TN,3.5,818 Palmer Pl,36.1539331,Nashville,"Restaurants, Caribbean, Breakfast & Brunch, Salad, Latin American, Nightlife, Cocktail Bars, Bars, Puerto Rican",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ZswVKOCuIcgh50eYtif_5g,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0.5,0.0,0.0,Nashville,10,Be Dazzled Beads - Land of Odds,-86.7648262174,TN,4.5,"718 Thompson Ln, Ste 123",36.1124334823,Nashville,"Shopping, Hobby Shops, Art Supplies, Local Services, Jewelry, Jewelry Repair, Arts & Crafts",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
YeMouev-sLfAxykmcANNoQ,126,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,2,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,Nashville,160,Bellagio Pizza & Subs,-86.813791,TN,4.0,114 29th Ave N B,36.145647,Nashville,"Pizza, Restaurants, Sandwiches",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6VsOcLvDttT2BsCttVHoUw,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Nashville,17,Music City Dental,-86.7765721,TN,4.0,808 Kirkwood Ave,36.1215338,Nashville,"Cosmetic Dentists, General Dentistry, Dentists, Health & Medical",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
