business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife
iI090K0JMViyPPh7Viovrg,106,19,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TyxDzw8S02endZrrSHu_xQ,115,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lwdkX7KcibM4mDqpDfK7JA,130,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2
8zvsq2duG2u0rB7R8ZDeMg,167,29,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,8
yE1raqkLX7OZsjmX3qKIKg,726,172,0,0,0,1,15,0,3,0,0,1,2,3,2,2,2,53,5,0,0,0,0,1,40,8,1,0,1,1,1,0,0,0,4,3,1,0,0,22
aJvxWyQIG5OLfBw3qAe8xA,54,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
R1u7FrIllyD8OAWcFxzQGA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JhrvtLpCEQcYrZLbb6CZGw,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1bd3WLl4McflqjDTJTdHQ,317,50,0,0,0,0,5,0,0,0,0,0,4,0,2,1,0,15,2,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,8
oPzSiJdl9Lg1rB_7bL06qg,41,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5ekxQd7wGHWJJK-p9qqXw,378,99,0,0,0,0,6,0,1,0,0,1,2,1,5,0,0,21,2,0,0,0,0,0,33,4,0,0,0,1,0,0,0,0,1,0,0,0,0,21
vOgQnvKbE4nMopFTjoL8Gg,276,84,0,0,0,0,7,1,1,0,1,1,4,1,2,1,0,12,4,0,0,0,0,1,21,4,0,0,0,1,0,0,0,0,1,2,0,0,0,19
HTqoEYWlJkEXNEmHtKCPIA,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
euu_JA0YFf63f75uaVSyng,432,66,0,0,0,0,4,0,1,0,0,0,0,0,4,2,1,18,2,0,0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11
ZdHf2EkMQPV2OBNgGhMAKQ,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u-w0dEUZAUF3JyGS_-KiTQ,99,18,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1
NT5S6JV5wPwKOd3s3Yh1zQ,810,173,0,0,0,1,16,0,4,0,0,0,3,6,10,2,6,37,7,0,0,1,0,0,39,6,0,0,0,0,1,0,0,0,8,6,0,0,0,20
vF32KjPs8BgltSa484P1Yg,26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2oij3AB1we03O7_H29iJ9g,56,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kAXOzE7fqaBZINQV_-_mg,296,42,0,0,0,1,3,2,2,0,0,0,0,0,1,1,0,7,1,0,0,0,0,0,11,2,0,0,0,1,0,0,0,0,0,4,0,0,0,6
wnjFEC-w0qWnyDnO8k1RpA,264,45,0,0,0,0,4,0,3,0,0,0,1,0,1,0,0,14,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4
HcEOK1WiOpHvhZtp7PkRmg,188,43,1,0,0,0,4,0,1,0,0,0,1,1,1,0,1,9,1,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
ZswVKOCuIcgh50eYtif_5g,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
YeMouev-sLfAxykmcANNoQ,126,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6VsOcLvDttT2BsCttVHoUw,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1D2o1VV2TDjpkG3BsdseA,324,43,0,0,0,0,1,2,0,0,0,0,2,1,2,3,2,17,1,0,0,0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
ZWRgvtyHRobwpi4G-Z4STQ,77,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kqAa2CtPGA-QsZhhbzpzUQ,122,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6
_owHO6DTYU-XVP8jAcgZFw,110,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
iDGohK_mkqnAfLeWC4P4TQ,100,11,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
xvdsyHdYsEbm_Cqs0BgdEw,58,10,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TsZEKqs0wzP3WHnPkV0Eig,171,29,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,3,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6
1Pxg1AMf0rEn9QF__ZYoWw,315,50,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,12,4,0,0,0,0,0,11,2,0,0,1,2,1,0,0,0,2,3,0,0,0,4
Up0a_4ZYoU5tTN6HXq59Lw,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzU_1rXm6nTC4JDLKL-T9w,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ymE6ka6y6J-z2y2rX8QH3Q,49,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
iy1SG8qVkGhftxj_AP1Ngg,142,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I2CxrvM0BGH1svfxqGGD2g,420,71,0,0,0,0,8,1,0,0,0,0,3,1,1,2,1,22,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
7w-nj4YD5bhO_Jq4KglUOA,54,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g4KzJc8y7BhW66ieNIwJEA,272,49,0,0,0,0,1,0,1,0,0,0,0,0,7,0,1,9,1,0,0,0,1,0,9,4,0,0,0,2,0,0,0,0,1,6,0,0,0,6
jwGGsDKKOsrLjncBtDnHtw,72,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r3IZCDY-E_4kTSFA359yHQ,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iCKF72z3fqRTF1vxdBZINQ,251,40,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,11,1,0,0,0,0,3,0,0,0,0,1,0,0,0,8
1wp5t7VQsRSj2qcVDPjzWw,42,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DvkSkF83xDONjkNIoEPRnQ,208,26,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,3,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
y4-3HqgXS1llkZiqc-amFg,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K51bVqlGcpTMDK3-SDkBeQ,63,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UvBSMmsmtT4RABoKy2ZJeQ,73,27,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4
dYYkzkiAQoOtRjdR0kcspw,312,61,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,18,2,0,0,0,0,0,14,0,0,0,0,1,1,0,0,0,2,1,0,0,0,13
-BDSQ7COGF0tcbWJRkTIZw,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
H3JjbID9Zhukpqr9uupHAA,360,75,0,0,0,0,8,0,0,0,0,0,0,0,2,0,4,32,3,0,0,1,0,0,10,2,0,0,0,1,2,0,0,0,0,0,0,0,0,10
TfcpJBiFNnDaochnmp4M2Q,706,167,0,0,0,0,18,2,2,0,1,2,1,1,7,3,6,30,4,0,0,0,0,0,43,9,0,0,0,3,2,0,0,0,5,6,0,0,0,22
1PYqegX1SruVbkCsRF-4lA,184,28,0,0,0,0,3,0,0,0,0,0,3,0,2,0,1,4,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
54uh_sLGSRv_XgCz7jkH-g,33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lk9IwjZXqUMqqOhM774DtQ,162,29,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5
xDqifhzRrOOYMOgOtWvyWQ,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_49FsmTfruZSTjxU4OwOsg,105,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
vAoCutZiiFsaZ7i8EQromg,154,26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zqijEVwq-ldiuCxnLTIFJQ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5pCDh3Tq3WzQau79hfJbsA,63,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypXuDmnnPxnfP8a0qLsiEg,346,57,0,0,0,0,7,0,2,0,0,0,1,0,2,1,1,17,1,0,0,0,0,1,9,0,0,0,0,0,2,0,0,0,0,5,0,0,0,8
nYuwfmjaYdeJgZU_Q_ugaA,261,36,0,0,0,0,4,0,1,0,0,0,1,0,2,0,1,3,1,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7
YgrZ8WF4sH0n2sQLTfz-lA,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yFrOuce72KhvW0LpU5FY6A,210,46,0,0,0,0,8,0,1,0,0,0,0,0,0,1,1,13,2,0,1,0,0,0,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
C5Nwl3I2luh-k5ePQ-kLmw,73,10,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9XkgYvXhYibe85V6mNE_TQ,95,16,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yv6HUVu7fRMnt_NtGdVQBw,121,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
AL3_t23te70PJpXklfw_HA,66,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
8s1uT8dyBEUwTNeHoZntMg,84,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jRyuScTMHEyPmlghZv8mnA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bIAgzGyL7edBtEZ-V_oJnA,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SCxoTK6z0LpPkGz2Iy3Ccg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hYonVJe6xzVBHHT2FLo4zg,483,83,0,0,0,0,8,3,2,0,0,0,0,0,1,2,2,20,3,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,4,0,0,0,16
9sdu-m075T6qdB46wXP46w,53,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DuPRwh_pNsp4LkbICuF3Ig,103,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
720J1v3TX-J95cdTJbCpKA,185,42,1,0,0,0,3,0,4,0,0,0,0,0,5,0,0,11,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4
tUDZnYQe7aD2VU3Syia_RQ,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kjhIbW8NKRvXmLDwz7lzhw,475,93,2,0,0,0,3,1,1,0,0,0,2,0,4,2,0,27,1,0,0,0,0,0,17,8,0,0,0,2,1,0,0,0,4,4,0,0,0,14
Nh1rc9aSeO-Y5lYmXVS6CA,49,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HkF5MVcWCDr6eCklm7OxDw,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RVqj00jeAxTtopbgRSbsmQ,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sh5x88Ty9NGgMvLoIKxAiQ,419,52,1,0,0,0,3,1,3,0,0,0,0,0,6,1,0,11,0,0,0,0,0,0,9,3,0,0,0,1,0,0,0,0,2,4,0,0,0,7
QUxFneps0qX5S8XpEUnazg,74,15,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kingPUNT6SC8idmqMMrKjQ,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6sTyJUiEJCDmqrD86-xMw,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E3xBC7Bb6KRlZeqcY3bWtA,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qVVz1sRZVNH2xt865M64Dg,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHJILFRvX0LYg7hzeWKBzA,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165tVWCcxFvYoHT1-I2mw,108,35,0,0,0,0,5,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8
63aw6torwY1dk30ETc6hpA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H8n6Eu17hyp9LHUi4cVN4w,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w520vYWEpEYBf90rSr9NVA,530,112,0,0,0,1,17,3,1,0,1,1,1,2,1,2,1,19,8,0,0,3,0,0,17,10,1,0,0,3,2,0,0,0,1,4,0,0,0,13
kdJMzQCyG9X07lEgTWWveQ,373,57,0,0,0,0,5,1,1,0,0,2,1,0,2,0,1,10,3,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11
uTq9qVkOuxjBPjqC7K0XYA,153,22,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
fBkcjtsVSF7Pvga2GA9BsA,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B03ajYBGDkZrIDB9lRTwUg,131,30,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,9
6mCsrUp9Vl4iXMbOxWtVjA,102,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1
rTW2Og0Tg-OkLTvRwgYO9Q,90,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lbJ5QUeszGeUTUdCYWGfyg,117,22,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,5,1,0,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7Diay8IQXxvUfSa9TwR34g,38,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5cpiSREZioyiHVHXJ9WRqA,78,21,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
XdcWCEhxUtBcSyn-DiidPw,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mp9SeTCbDFpynBhttlgwKA,23,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RJPRi1pwocHNZr9ISz_P-A,128,25,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2
aIflpZXlmofFGelTlqgGEQ,108,12,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8H1MTvgLOGL6cpW4EvX63A,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6xOzTbNqD-1g9PoxAh4DQ,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HIP3cUb0T8-0W8ZNmcMUvw,100,20,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
sway6xsRT_CUC6peK_Pyww,113,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
bFW-MB_YUIXE-HZwTqvESA,37,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
