business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,city,review_count,name,longitude,state,stars,address,latitude,metroarea,categories,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
_agzW_0F9uSJ7i6EJ9ufeg,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,7,0,0,0,3,8,15,0,0,0.34782608695652173,0.6521739130434783,0.0,0.0,Tampa,33,Rebecca Gay Doula CBE CLC,-82.4501944,FL,5.0,,27.9401015,Tampa,"Health & Medical, Educational Services, Doulas, Placenta Encapsulations, Midwives, Education, Lactation Services, Fitness & Instruction, Active Life",True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CmjvsiafnWH60fuYz2LCmA,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,Tampa,80,Orange Tint and Graphics,-82.6479684,FL,4.5,9907 Race Track Rd,28.039107,Tampa,"Car Stereo Installation, Automotive, Windows Installation, Auto Repair, Professional Services, Auto Parts & Supplies, Home Window Tinting, Auto Glass Services, Vehicle Wraps, Car Window Tinting, Graphic Design, Home Services",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
qf4LecJDQWIt0gt6VJWFPw,90,21,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,14,0,1,0.2857142857142857,0.6666666666666666,0.0,0.047619047619047616,Tampa,95,Frontier Steakhouse,-82.3605699,FL,3.5,8602 E Sligh Ave,28.0114286,Tampa,"Burgers, Steakhouses, Restaurants, American (Traditional)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
oRZzKWdyMQld6N_y4UWkAg,275,59,0,0,0,0,8,0,4,0,0,0,1,1,2,1,2,10,2,0,0,0,0,0,16,1,0,0,0,3,0,0,0,0,0,1,0,0,0,7,12,36,10,1,0.2033898305084746,0.6101694915254238,0.1694915254237288,0.01694915254237288,Tampa,316,Terra Sur Cafe,-82.5391477434,FL,4.0,"5330 Ehrlich Rd, Ste 103",28.0819277157,Tampa,"Latin American, Restaurants, Peruvian, Seafood",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mLNSOU8Ki0Fm09xd6ZKkcA,343,72,0,0,0,0,8,0,1,0,0,0,0,5,4,1,1,13,4,0,0,0,0,1,11,5,0,0,0,2,1,0,0,0,1,2,0,0,0,12,16,42,14,0,0.2222222222222222,0.5833333333333334,0.19444444444444445,0.0,Tampa,380,Timpano Hyde Park,-82.4760082753,FL,3.5,1610 W Swann Ave,27.9370426822,Tampa,"Music Venues, Bars, Restaurants, Italian, Steakhouses, Nightlife, Arts & Entertainment, Cocktail Bars",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
h8iDZcXLDicI_Wg8fwl-ig,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.0,0.0,Tampa,15,Ybor City Food Tours,-82.441660943,FL,4.5,"1600 E 7th Ave, Meeting Location",27.960471175,Tampa,"Cuban, Restaurants, Food Tours, Yelp Events, Tours, Educational Services, Hotels & Travel, Education, Local Flavor",False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
Mha77MN_BYGB-w7DONZ5YA,235,25,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,8,1,0.12,0.52,0.32,0.04,Tampa,249,Cuenelli's Peruvian Restaurant,-82.5243863,FL,4.0,4801 W Hillsborough Ave,27.9966052,Tampa,"Peruvian, Restaurants, Latin American",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Jx2AoB_IQOUrZ3s6fdAUSA,194,18,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,0,2,8,4,2,4,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,Tampa,219,Sips Specialty Coffee House,-82.5503918,FL,4.5,6118 Gunn Hwy,28.0632446,Tampa,"Coffee & Tea, Food, Internet Cafes, Cafes, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
UYxGgnJ4Z2lOehK23HSIlw,105,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0.25,0.5,0.25,0.0,Tampa,133,Mister Car Wash,-82.5060044,FL,2.5,2230 N Dale Mabry,27.9613736,Tampa,"Auto Detailing, Car Wash, Automotive",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZGD4WacjO1v4Ath3Qil-Sg,50,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,Tampa,56,Life Time,-82.520738,FL,4.0,"2223 N West Shore Blvd, Ste 1002A",27.963828,Tampa,"Sports Clubs, Fitness & Instruction, Gyms, Day Spas, Yoga, Trainers, Active Life, Beauty & Spas",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dIpTuL2T1L98GQGU17IeSw,521,84,0,0,0,1,6,1,1,0,0,1,1,3,3,1,1,22,5,0,0,0,0,0,21,2,0,0,0,0,1,0,0,0,3,1,0,0,0,10,13,47,22,2,0.15476190476190477,0.5595238095238095,0.2619047619047619,0.023809523809523808,Tampa,548,The Bricks,-82.4444005,FL,4.0,1327 E 7th Ave,27.9600238,Tampa,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
BjBDHqHhMXSxgyVipccznQ,499,132,1,0,0,0,9,3,2,0,0,3,2,1,5,2,3,14,5,0,0,0,0,0,38,4,0,0,1,4,1,0,0,1,3,9,1,0,1,19,39,77,14,2,0.29545454545454547,0.5833333333333334,0.10606060606060606,0.015151515151515152,Tampa,745,Rusty Pelican - Tampa,-82.569991,FL,4.0,2425 Rocky Point Dr,27.962265,Tampa,"African, Venues & Event Spaces, Steakhouses, Restaurants, Seafood, American (New), Event Planning & Services",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
VVvUBlc_WIEb8obKGq39dA,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,Tampa,39,Four Green Fields,-82.5377866183,FL,4.5,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",27.9803985924,Tampa,"Irish Pub, Bars, Restaurants, Irish, Nightlife",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WO5nr-4sjVs506BdCLL0aA,288,68,0,0,0,0,6,0,3,0,0,0,0,1,5,0,0,17,1,0,0,0,0,0,14,3,0,3,0,1,0,0,0,0,0,5,0,0,0,9,20,31,17,0,0.29411764705882354,0.45588235294117646,0.25,0.0,Tampa,319,Kuchi Sushi & Hibachi,-82.541377,FL,4.0,9206 Anderson Rd,28.030876,Tampa,"Restaurants, Japanese, Asian Fusion, Sushi Bars, Teppanyaki",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T3muepcwD45gHLWcpaNNDQ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,Tampa,5,See's Candies Seasonal Location,-82.519643,FL,4.0,"2223 N. West Shore Boulevard, Inline Space No. 135",27.965029,Tampa,"Candy Stores, Chocolatiers & Shops, Specialty Food, Shopping, Food, Flowers & Gifts, Gift Shops",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
V378VWx4D8BstWNRFwDULg,156,23,0,0,0,0,1,1,3,0,0,1,0,0,4,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,6,7,0,0.43478260869565216,0.2608695652173913,0.30434782608695654,0.0,Tampa,155,Icesmile,-82.4420573,FL,4.0,"1512 E Fowler Ave, Unit C",28.0552073,Tampa,"Ice Cream & Frozen Yogurt, Food, Desserts",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
uyQGW7kZKk90vEwGo8A7mA,158,35,0,0,0,0,3,2,2,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,1,3,0,0,0,5,16,15,3,1,0.45714285714285713,0.42857142857142855,0.08571428571428572,0.02857142857142857,Tampa,178,Courtesy Hyundai Tampa,-82.5072581541,FL,3.0,3810 W Hillsborough Ave,27.9950696401,Tampa,"Auto Parts & Supplies, Auto Repair, Car Dealers, Automotive",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
t-bcEvAM8oE92tm9HBr7wQ,146,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,10,3,0,0.13333333333333333,0.6666666666666666,0.2,0.0,Tampa,160,Petra Restaurant,-82.4068726,FL,4.0,"4812 E Busch Blvd, Ste E",28.0330687,Tampa,"Middle Eastern, Specialty Food, Halal, Food, Ethnic Food, Imported Food, Restaurants",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Uc6PdjT_MO5bRPQsUUEy5Q,191,27,0,0,0,0,4,0,2,0,0,0,1,1,0,1,0,3,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5,18,3,1,0.18518518518518517,0.6666666666666666,0.1111111111111111,0.037037037037037035,Tampa,229,Anthony's Coal Fired Pizza,-82.5063009,FL,4.0,1901 S Dale Mabry Hwy,27.9271341,Tampa,"Restaurants, Italian, Pizza",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
j5U5O3scMvPe67jzJcWFug,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,Tampa,37,Zaxby's Chicken Fingers & Buffalo Wings,-82.6140054742,FL,3.0,11619 W Hillsborough Ave,28.0146920537,Tampa,"Restaurants, Chicken Shop, Chicken Wings, Salad, Fast Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
dJfkfBbJz7wi0RgW-ph_Eg,136,23,0,0,0,0,5,0,0,0,0,1,1,0,1,1,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,8,10,1,0.17391304347826086,0.34782608695652173,0.43478260869565216,0.043478260869565216,Tampa,140,Sake House,-82.399374,FL,3.0,5106 E Fowler Ave,28.055212,Tampa,"Restaurants, Sushi Bars, Japanese",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
WQ832PDnsDshhbQFm83ISg,300,60,0,0,0,0,6,0,3,0,0,0,0,0,3,2,0,8,3,0,0,0,0,0,13,4,0,0,2,0,1,0,0,0,0,5,0,0,0,10,19,33,8,0,0.31666666666666665,0.55,0.13333333333333333,0.0,Tampa,285,Villagio Cinemas,-82.506247,FL,3.0,11778 N Dale Mabry Hwy,28.055282,Tampa,"Cinema, Nightlife, Pizza, Italian, Arts & Entertainment, Burgers, Restaurants, Lounges, Bars",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
I1h0GRYp86eX-XqwVXsSGA,311,43,0,0,0,0,5,1,4,0,0,0,1,0,2,3,1,5,1,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,4,4,0,0,0,2,19,18,5,1,0.4418604651162791,0.4186046511627907,0.11627906976744186,0.023255813953488372,Tampa,345,Zeko's Mediterranean Grill,-82.4189253,FL,4.5,3609 E Busch Blvd,28.0322261,Tampa,"Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
fBNjTSdPJ1mtTzIHYpQnDw,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,Tampa,11,Future Nails,-82.5509992,FL,2.5,6162 Gunn Hwy,28.0635341,Tampa,"Beauty & Spas, Nail Salons",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KhBUg5QhBYuK8RZAe5gDMQ,327,42,1,1,1,0,3,1,1,0,0,0,1,1,0,2,1,15,2,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,7,18,16,1,0.16666666666666666,0.42857142857142855,0.38095238095238093,0.023809523809523808,Tampa,360,The Independent,-82.4596455,FL,4.0,5016 N Florida Ave,27.9919501,Tampa,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
dLMA55z9wdDkUIO-rnhOmw,21,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.6,0.4,0.0,0.0,Tampa,21,Preppy Pet Tampa West,-82.6406443,FL,4.0,13513 Prestige Pl,28.0347101,Tampa,"Pet Groomers, Pets, Pet Sitting, Pet Boarding, Pet Services",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50Q2uIgwUqmWGLjn_1HSlg,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,Tampa,35,Hayman Jewelry Co,-82.4579381,FL,5.0,305 E Madison St,27.9482969,Tampa,"Shopping, Jewelry, Local Services, Watch Repair, Jewelry Repair, Watches",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SYy81zP4MPF4DtOqjRq4qg,96,14,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0,Tampa,97,Yuengling Brewing Company of Tampa,-82.424675,FL,4.5,11111 N 30th St,28.0488849,Tampa,"Breweries, Food",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SwBhaxfQPbyhsi0QHUAN0A,675,102,2,0,0,0,6,2,1,0,0,1,1,2,3,2,2,14,2,0,1,2,0,0,24,13,0,0,0,2,2,0,0,0,3,2,0,0,1,14,35,52,14,1,0.3431372549019608,0.5098039215686274,0.13725490196078433,0.00980392156862745,Tampa,739,Seminole Hard Rock Hotel & Casino Tampa,-82.371017,FL,2.5,5223 Orient Rd,27.993551,Tampa,"Food, Hotels, Coffee & Tea, Hotels & Travel, Restaurants, Casinos, Burgers, Bars, Nightlife, Arts & Entertainment, Event Planning & Services",False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
qppGA9vCUPfw9ngOy_R90w,163,39,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,19,15,0,0.1282051282051282,0.48717948717948717,0.38461538461538464,0.0,Tampa,184,Cru Cellars - Palma Ceia,-82.4934024,FL,4.0,2506 S MacDill Ave,27.9227533,Tampa,"Restaurants, Bars, Tapas/Small Plates, Nightlife, American (New), Venues & Event Spaces, Event Planning & Services, Wine Bars",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
_KSRzh-ZxwKB3YcRlZQsGA,95,16,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0.5625,0.4375,0.0,0.0,Tampa,129,Dairy Joy,-82.5183967,FL,4.5,3813 S Manhattan Ave,27.9078127,Tampa,"Food, Ice Cream & Frozen Yogurt",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5xokROlB8Zo5T-_qbHzsrQ,433,36,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,11,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,2,0,0,0,7,7,16,12,1,0.19444444444444445,0.4444444444444444,0.3333333333333333,0.027777777777777776,Tampa,459,Buddy Brew Coffee ,-82.480744,FL,4.0,2020 W Kennedy Blvd,27.944552,Tampa,"Food, Coffee & Tea",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5cz1XbgalpQ89gsNQwneVQ,62,14,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,7,2,0,0.35714285714285715,0.5,0.14285714285714285,0.0,Tampa,59,Portofino's Italian Kitchen,-82.5828616138,FL,4.0,6742 Memorial Hwy,27.9955961525,Tampa,"Restaurants, Pizza, Italian",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2lQrzb0WPexs7oPdAPpQFw,86,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,2,7,0,0.4,0.13333333333333333,0.4666666666666667,0.0,Tampa,108,Stigma Ink,-82.5005777,FL,5.0,"3434 W Columbus Dr, Ste 201",27.9666529,Tampa,"Boat Repair, Piercing, Professional Services, Tattoo, Arts & Entertainment, Eyelash Service, Beauty & Spas",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3yI-7C8JzbG-ZaSqAGHMAQ,412,58,0,0,0,0,9,1,0,0,1,0,2,0,3,4,0,6,3,0,0,0,0,0,14,2,1,1,0,0,0,0,0,0,1,2,0,0,0,8,14,34,7,3,0.2413793103448276,0.5862068965517241,0.1206896551724138,0.05172413793103448,Tampa,453,TacoSon,-82.3930128,FL,4.5,7521 N 56th St,28.0170237,Tampa,"Restaurants, Mexican",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
oqP1oQEycpp4J6u5YebRoQ,481,91,0,0,0,0,6,2,2,0,0,2,2,2,3,0,0,37,3,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,1,3,0,0,0,9,15,37,37,2,0.16483516483516483,0.4065934065934066,0.4065934065934066,0.02197802197802198,Tampa,768,American Social,-82.4547521292,FL,3.5,"601 S Harbour Island Blvd, Ste 107",27.9387071894,Tampa,"American (Traditional), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Bars, Nightlife",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
qs9d6iGos9UO4BzhVmJ9UA,32,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.75,0.25,0.0,Tampa,46,Garagiste Meadery,-82.4596794695,FL,4.5,1506 N Florida Ave,27.9588456788,Tampa,"Food, Breweries, Arts & Entertainment, Wineries, Meaderies",False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
liHzAMPn1e7F-cEI3SgbJQ,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.5,0.5,0.0,Tampa,7,Albisia's Jewelry,-82.476475847,FL,4.0,1623 W Snow Cir,27.9362783749,Tampa,"Shopping, Jewelry",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
