557,399,39.7970658,-86.0632112,307388,OURGUNuoVqPGxZTZsxZQ8w,Indianapolis Army Navy
493,690,39.6664705333,-86.1006689072,531103,_7ks3u-qZsOTKBrXKcA1Ow,Empire Beauty School
335,148,39.9096672,-86.1925912,114147,nnHHPz4SKmDGxod16WxDxQ,Dermatology Associates of Indiana
426,500,39.7520076,-86.1395724,384926,juVJO2kMrHwCYXwQQmv1Tg,Sidekicks Pizza
599,456,39.771607,-86.038287,351263,FAWhZ5nasogf2oG_9h7yjg,Storage of America
518,452,39.7733919,-86.0860599,348106,bPPy7yNFfb-6N_bHkn1qAw,Taste of the Caribbean
511,159,39.9048037,-86.0898087,122782,C43IEVBroD_3YiumPPLLdQ,Half Price Books
263,111,39.926237738,-86.2348430873,85622,eq4xYdVExp3jLYAZ71uvPA,Fetch Academy & Dog Resort
524,225,39.875143,-86.0824,173549,-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service
471,113,39.9253438,-86.1131045,87368,9kCutyCm1b8UuCRJF3Hw5A,Hertz Car Sales Indianapolis
516,271,39.8545563,-86.0868326,208915,YZuoaOzD49ffP10PNf72nA,Peace of Mind Pub & Eatery
422,437,39.7802203,-86.1418027,336475,rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro
425,237,39.870111,-86.140302,182678,EcP5_cCKZqtRv_HJiALMtA,IU Health Urgent Care - Broadripple
707,246,39.8660830813,-85.9750978137,189881,kxvOUehCtJAL2nYKkeiR-w,Incrediplex
449,703,39.660383,-86.126028,541056,D5DBDShzSVx_gQtdIbOqZg,Public Storage
411,607,39.7038868163,-86.1483024479,467194,wCgIJhH_CTuwsSZPcafkng,Dunkin' Donuts
507,157,39.9056081,-86.0923487,121240,2TLNzc2WVzJMa-IRTYMINQ,Appreciate You Hair And Nails
503,153,39.907554,-86.094345,118160,K0nNsUGPoE7ezIXiBwxrFQ,Arhaus
230,293,39.8449751,-86.2541234,225547,ObH_8KvD5McBFAZen0pp6g,Earl's Auction Company & Liquidators
392,468,39.7664200969,-86.1592453161,360284,HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery
140,470,39.7654488,-86.3067317,361570,_CFqjUDwqpfKlsbl01KQ8Q,Disc Replay
419,239,39.8688265,-86.1438939,184210,cogiJiOXN5fDu7jnkYEkfQ,Kroger
207,395,39.7990368,-86.2675982,303962,dGPwaWBjzKQiYJpGw73EHA,HutchPro Carpet Cleaning Plus
261,586,39.7132613,-86.2360801,450895,hDiCHlTXKGUj1Yh4tq223w,Pasquales
460,226,39.8748864619,-86.1195512452,174254,ELKgARoj5UNjQXUkX8T8KQ,Laundromat
561,157,39.905771308,-86.0607146613,121294,EYI8_RsZyfu8x6lYgvc-2w,ImmediaDent - Urgent Dental Care
403,462,39.768973,-86.153309,355681,2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia
254,322,39.8317759,-86.2404209,247872,zIDuAuwyaLmNwv4k18mbwA,India Palace
394,371,39.809651,-86.158532,285693,v5nFmEgsJL8Cqk_9obH-QQ,International Medical Group
646,388,39.80203,-86.010737,299018,kMHZgooGdHN9099Ya0X4vA,La Quinta Inn by Wyndham Indianapolis East-Post Drive
412,596,39.70853637,-86.14808449,458736,QjHGUvMNwb2NOidfcd1zLw,Oak Motors
253,272,39.8540036,-86.2406392,209421,qMmEEvmRvcyJUD5SrKNCtA,King Ribs Bar-B-Q
521,161,39.904151,-86.083809,124330,Iuir7lUtx-LMhYtStwyf3Q,Another Broken Egg Cafe
434,373,39.808992,-86.1352054,287271,3CTuCLhazl6N8cIonyDkXw,Douglass Golf Course
426,279,39.850895,-86.1393779,214977,g6VqerF6K0MeiSODAK5PBA,MH Pomander's Bridal
560,457,39.771262889,-86.0611667244,351993,7zfO3VB6wEqDnk0_U16uBg,Maximum Grow Gardening
423,369,39.8104692,-86.1413134,284184,TSgZB6PkWFjmasewVkySjA,Bar-B-Q Heaven
555,156,39.9060335,-86.0639725,120519,kpFgC_cTU2yBPi-G_vFHTA,Thai King
565,151,39.908443,-86.058459,116684,hxwnCZ75lOoQP4CRqjNGhA,Cutting Edge Nutrition
523,625,39.6957344,-86.082807,481148,nz8ATN_n8s8kwZhzXhYRSQ,Jiffy Lube
422,235,39.870878,-86.1422438,181137,COclRBaXBjYpomS4syUmvg,Monon Coffee Company
411,454,39.7725441,-86.1484992,349537,mM8Jvmy2_VuXWLjm0IWb6w,The Harney House Inn
618,317,39.834095,-86.0276615,244391,MKy5T5exCdH4IUVlYPtWkw,El Taco Torro
442,657,39.6812475881,-86.1302230394,505675,IIAb4XylYyRcoh9OxYF1Xw,Edgewood Family Dental
480,146,39.910792,-86.108256,112754,Ibzon-fDLrRUdzvjTcXNvw,4:59 Barber Lounge
206,395,39.7987688565,-86.2683445215,303961,kUpS_2q_0pDX5yF0xsDNCA,Laundry & Tan Connection
248,208,39.8829229,-86.2435883,160200,7pxE4BFDibv6Q7MBbNOPQA,Los Rancheros
201,338,39.8244846,-86.2709327,260123,yS0TsUzKBQlHQCZZeBrxww,Tortas El Guero
623,518,39.7435383,-86.0246738,398965,jqT81O6uawE_PhEr-jMbfg,Stewarts Tree Service
418,236,39.870375,-86.1441648,181902,CVeX9v44CyMbrx8kr0fQ8Q,Foundry 317 Home Interiors
278,137,39.9149138,-86.2259734,105631,XGV6orMei8NRfmbpsRC3Rg,CraftyCrab
215,278,39.8516197,-86.2631756,213997,xtV9pSVUv8sgqAO7Oxoacw,Eh! Formaggio
414,78,39.9411009,-86.1463788,60396,vQ3bOb_sq0peWxJx3VoCDw,Jimmy B's Eatery & Pub
553,159,39.90473,-86.06554,122824,Vj_72qKqpL10ECZfbHDyBw,Firehouse Subs
263,584,39.7139411077,-86.2348012608,449359,YUlWhx8rq_Pc5yVKrp2awQ,China One
237,499,39.7524376,-86.2499247,383968,P9fDLEnCd4t-dfUdHnH25g,High Caliber Tattoo
532,157,39.905788,-86.077582,121265,NKplFLr1UebQxMLQAxALPQ,Tandoor & Tikka
404,419,39.7882815,-86.1526206,322615,YGxpTJ3fcU96uSoL2kHRAA,Gregs
403,398,39.7974826702,-86.1530939541,306465,9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina
286,143,39.912266,-86.221324,110253,ehUE-FW5ddQW8phkyDyWEQ,Karma Records
217,442,39.7777515292,-86.2616817108,340115,hw923zJjFiIIdmjqu9VWkA,Auburn Hill Apartments
678,399,39.797385,-85.9921824,307509,5PDNXMquh1C9E089G1RY2g,Ob's Pizza Pub & Eatery
543,155,39.9068,-86.07141,119738,hOnVPQXS9ZJU9njHY9aZwQ,Tesla Service Center
438,754,39.637759,-86.132597,580264,4-WY7Omp6ibxkdKk3abQ3A,Community Hospital South
535,630,39.6933973,-86.0761149,485005,368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea
209,283,39.8494377,-86.2666463,217836,O2fe1BV4DCUxDvDJXQa2GQ,Antique Limousine of Indianapolis
553,150,39.908954,-86.065503,115903,1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's
241,339,39.8239812,-86.247598,260932,b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant
408,609,39.702781431,-86.1502935348,468729,0BeqkEvuN285mEhOBu_0LQ,Top Nails
0,370,39.810026,-86.388932,284530,gnJr9Ak8VxmPoCZTOvoOfQ,Wine and Canvas
530,691,39.6657537565,-86.0787451367,531909,69y8BIrahfo6I_5AkIYf-g,Rally's
429,458,39.770854468,-86.1380184844,352631,sUW-t3CiE8qBRZ1sHYW3mw,Highland Park
155,578,39.7166926914,-86.2978263572,444637,zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express
415,445,39.7766423,-86.1462974,342620,ezQUvpSmcCGkoX5Pf9B5Xg,CSz Indianapolis - Home of ComedySportz
302,142,39.912543,-86.211835,109500,gknnQ0ARvRCdOjpIZ5UPpQ,European Wax Center
542,459,39.7704227747,-86.0717198253,353513,n8mdmsfP08DSAQSTNfd-fw,George Thomas Florist
505,435,39.781017,-86.09366,335020,rKwIFN1poV6gHBIxp3FxkA,Hardee's
156,582,39.7148812,-86.2974891,447714,6WJ-dFE9axF2o55NQWrNgA,Tinker Coffee
134,671,39.675040703,-86.3103263801,516133,pEYs1oVeJ6YM2SG5WEr5Pg,Burger Theory
392,470,39.7655226364,-86.1597495695,361822,78e90HO_R40SyzBr4fnHSA,Primanti Bros - Indianapolis
350,132,39.9170753,-86.1841158,101858,GLvf1GDxghbiqLkzJIrl6g,Daubenspeck Community Nature Park
392,469,39.7658967805,-86.1593370796,361053,OMSEg2rW-yVtE0OspyEvkg,Cup of Corn
228,145,39.9112566,-86.2554595,111733,mRMhGP6ePwdn0tF4Xyhl2A,Best-One of Indy
617,454,39.7723413,-86.0279803,349743,F_wIC6i5y4zdQyp99R7PdQ,Blueberry Hill Pancake House
396,523,39.741469,-86.15701,402583,1xvSSohE0kOmd85nNyyhuQ,House of Trepidation
127,615,39.700107,-86.314546,473062,Wam2NsNELVughewWJA1OjQ,Shell
411,481,39.7602001,-86.1485456,370300,8zUjBPx6hUtmTVeBBtqsyQ,Fitness Now!
407,466,39.7671648811,-86.1505318433,358761,rDuJ4nWDQxQuAMT2JXVnDQ,IU Health Physicians Artistry
398,465,39.7675323486,-86.1560058594,357983,YdeBit_K6FQ7ye1bNtDm2A,Jack's Pizza
421,238,39.8694324,-86.1425102,183443,ymoEdJB5NE56sWw74uyX7A,Sushi Bar
480,146,39.9108087,-86.1081565,112754,4-y4Jj8hNuVIFktoYnm3-Q,Bella Pizzeria
393,472,39.7643833,-86.1588649,363361,3y61A28PQDZ4weeeTRfIlA,Burger Study
247,416,39.7896998,-86.2439727,320151,GFxj4ch_MUyXFVJSrvB0pw,Dirt Stripper Car Wash
259,336,39.8255452,-86.2371468,258643,PVqNBGihp6yNv6HTQf7CjA,Arby's
528,630,39.6933755014,-86.07983582,484998,9MHe5jAym2d8VhT_NbCRyw,Bamboo House
541,458,39.7706855,-86.0721582,352743,hr9RXMri_BltL2jJDO-15w,Bitter Sweet
585,431,39.7826835,-86.0464533,332024,jAGzl-N2GINB_wK87bjoVA,RJS Tacos & Burritos
107,440,39.77881,-86.325932,338467,d-37SrSuOew0uqwuOM_w7w,Thai Fusion
626,296,39.8435073,-86.0229788,228250,CTcYb6EHF6ZMqKUhThOH2Q,R&C Tree And Landscaping services
320,240,39.8686202,-86.20166,184880,kv_8diCYzB1KwkCa8O7rTg,Michigan Road Branch Library
380,454,39.7723457921,-86.1665288035,349506,V85fGg0cb0B4gWEWWgKaGQ,Canal Square
522,625,39.695689,-86.0833906,481147,EK4lynYPnlI_dqvWDVaOfw,Little Caesar's Pizza
293,149,39.9094515,-86.2176562,114874,75kwe-FBQpXHKhulPd_hQg,AT&T Store
421,232,39.8720596,-86.1423628,178829,nGUwLgJs6oIF0cRVMXkObQ,Fur Bee
451,464,39.767864958,-86.1249228756,357267,N9Fv0Kqq_6NFgJL0jqpIZQ,Jefferson Electric
513,113,39.9254897722,-86.0890453372,87410,LktIfbmd3k0kDiWibGw7DQ,Stacked Pickle - 96th Street
201,213,39.880535,-86.271365,163998,sNDXKUS14_xXdD0fJdw23g,Jimmy John's
598,150,39.9088474,-86.0388184,115948,62WbXvYPMcfv439owOG46A,Waterside At Castleton
277,543,39.7322809,-86.2264894,417844,GsBKihrlE_VWUzeMr_n_RA,Stout Field Park
395,757,39.6361025,-86.1576094,582528,51pgAUQ6aIdZEfSXiG39VQ,Prodigy Burger & Bar
395,725,39.6507829,-86.1578281,557920,LPWkWjR-K21nikUxQtQNtg,Hardee's
378,463,39.7685515,-86.1677919,356425,FOuKoFiRWDqV_asEJfDqDQ,Sky City Cafe
468,462,39.7687205,-86.1153179,355746,dwoqTu3q0D_T2UfT7cgHqw,Pia Urban Cafe & Market
486,140,39.9135999,-86.1047147,108146,Jy3q8efZ3D6rzLbxqIow2A,Drybar - Indianapolis
435,141,39.912878,-86.134275,108864,AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill
430,137,39.914765,-86.137092,105783,vCNNZzBfKssMEQeHmZBBmQ,Greenway Waste & Recycling
387,434,39.7813046,-86.1623641,334133,eMwtl0xU_pB_aVD5dFpyAQ,Stutz Artspace Gallery
289,144,39.9116154,-86.2198178,111025,mK47i0kPZfOSrLR4uFY_Dw,SoundSational Audio & Video
392,418,39.7887342,-86.1596367,321834,WtvENhqvWpjQtfe0OvUwSg,White Castle
398,513,39.746198,-86.155931,394895,GmoIowX2qQ_3ZQ6WFVT8Sw,Game Paradise
425,237,39.870073,-86.139953,182678,c6GTImF01z981_BNJIye2g,Chef JJ's Back Yard
288,144,39.9117677,-86.2202697,111024,-eLCHvtz99fc985UNL1rTA,Outback Steakhouse
355,419,39.7883935,-86.18119,322566,ByEfpxv69HFqBYU3_r7HtA,Tinker Coffee
683,464,39.767996,-85.989674,357499,LbAkF0zWr28MtFfkWxYsYw,Morningstar Golf Club
682,399,39.7971751,-85.9901685,307513,42IIF87kg1Ay4AeS6r9SOQ,Pizza Hut
396,470,39.7654422471,-86.1573568352,361826,7R_LxvRPu3qMc8xMhP0POw,Mo's a Place For Steaks
308,721,39.6522882,-86.2084465,554757,ScamTi0JLrr9in8SwiJ4nw,Steak N' Shake
408,449,39.7748769,-86.1499074,345689,ppV8AwESFjlG5FSRXdvtyg,LouVino
425,280,39.8508182,-86.1401896,215745,Ovteu651P-at1Z58T1Hs9A,Junkyard Goddess Eco-Boutique
281,143,39.9120256001,-86.2246592744,110248,vXW-HGQIMBMrOgGEAFutdg,Meineke Car Care Center
523,626,39.6952358,-86.0829171,481917,KS6m5uRcoiQ3GhkngGpfLw,Billingsley Chiropractic Center
414,484,39.7591692208,-86.146494347,372610,EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth
374,347,39.8206062,-86.1700894,267217,ygsHikWIiTTpHx0YnozfCA,Ace Of All Trades
549,150,39.908852,-86.067436,115899,tXgnDU07_ApFveRw1b5W6g,Boss Battle Games
462,143,39.9119165358,-86.1184757185,110429,jnZYD2UCGziWwGsUxybkFw,Daredevil Hall
287,142,39.9126976,-86.2206934,109485,_cv8KdoWgvtlFQEyi3XstA,Circle City Comics
373,434,39.7813795,-86.1705266,334119,gM0HFwD_myHUAUSUN2boug,Crown Liquors
527,610,39.7025763,-86.0804036,469617,ML2gi8gNNt6YX0HjASF6Qg,Tesla Supercharger
219,172,39.899238,-86.2607989,132487,e70Jon1EuIthjsiZSqaN5g,A Classic Party Rental
588,143,39.911921,-86.044863,110555,uBcy5BdaJKJjAY6-fAwpdQ,U-Haul Moving & Storage of Castleton
425,252,39.8632663396,-86.1401054263,194213,H_yFTj-s4uIegunQXzbueg,"Monon Place
533,161,39.9040983,-86.0771643,124342,dS5unQ9wxeg5_6U7emmgSw,Refinery Resale
313,287,39.8474648,-86.2056843,221016,t2kmxP7r1O-pLQiQca7RUg,A1 Lock and Key
420,439,39.7790868,-86.1433955,338011,XYaOXB1i1zT2zAWreYbX0g,Blue Collar Coffee Co.
686,622,39.6970481793,-85.9878265521,479004,xl0Ydv1GDAcun1wv7BdhOw,Wolf Run Park
449,283,39.8491974,-86.1263317,218076,8HgWMXJzkX6qNqjZjSLcZA,Dollar Tree
549,205,39.8843597233,-86.0679047452,158194,wXBAAafoiZ4Nty2ajuBtfw,Subway
426,499,39.7521667,-86.1396658546,384157,zTp2lpm3z5tVk62rA-pCdQ,Rooftop Garden
351,147,39.9102068,-86.1833818231,113394,pFtvNuoUppn9GYx0_ZsW5w,Subway
412,446,39.7759281,-86.1480467,343386,PXAAJDEuRYwaSRyxB4rTAQ,Mimosa And A Masterpiece
470,148,39.9099679,-86.1137148,114282,jWBfdtk8TcpNq3LCXF9dNA,Noble Jewelry Appraisers
416,249,39.8645334,-86.1457029,191897,7cotgts9XjX8at59qKOk0A,David Electric Service
347,139,39.9138505,-86.1860228,107238,AKYTh8SEpJCF4ORCkrWO8g,Stein Mart
252,425,39.7853369168,-86.2412416294,327077,kUR59XFQps7CwVlo43wIlg,The Spark
276,112,39.9259065566,-86.2273496389,86404,w_SsLvj6Xir_B4OQv6v8OA,Honey Baked Ham Company
513,687,39.6678951566,-86.0888296366,528816,u1cRkWe26zYgyIfLp149Cg,The Home Depot
402,466,39.7671764892,-86.1539122755,358756,Bg3xluNKVnqotkukgreP_Q,Megabus
306,203,39.88521,-86.20977,156413,rEa9VdpOeqd6WkavK5vEZQ,Andre's BBQ and Seafood
558,235,39.8706695,-86.0624947,181273,jHc9XtRxm66h5J0TO4zHVA,Hillcrest Country Club
610,576,39.7175065,-86.0319452,443554,eF_ZRFPS4QDHiCNPJ_Cl6Q,Generations Grill
459,239,39.86892,-86.1201551,184250,2Qr_Wu2mxV2tjzZiBLvWsQ,Massage iNDY
410,630,39.693359,-86.149027,484880,tj7aaF1AhAyiepySMHPK3w,Taco Bell
445,239,39.8688431771,-86.1284977181,184236,8bkSuPXdYW58QsUEOG77HQ,Taverna Food Spirits
207,394,39.7994921703,-86.2674245238,303193,n2HP8fenpzI7eg6TRDj4lw,Pizza Hut
585,188,39.8916866,-86.0467683,145157,fs9fU75zztN3LmWMkHlIXg,Bubbaz Bar & Grill
479,136,39.9153605,-86.1084079,105063,I2Yt74AzSQFfyQqgN7PSEg,Sheraton Indianapolis Hotel at Keystone Crossing
496,156,39.9062719,-86.0987866,120460,8xz4jzsKSU10CFvbHhYJXw,Joe's Crab Shack
711,258,39.8606331,-85.973197,199113,NQWOS8PdtCmkkbWeIE8qOg,Elite Beverages
493,113,39.9256856,-86.1005365,87390,kelyuAiEc2Z8vr2oSfM05g,Infinity Nails Spa
529,628,39.6941240485,-86.07954048,483461,EDprNnmwty4XypvqgVZVgg,Dairy Queen Grill & Chill
135,667,39.6767013813,-86.3098830231,513058,CmDTNEVReN6CgE6ctlZhag,Subway
318,236,39.8701562822,-86.2025905028,181802,qxrBVPeelqK4BsWfG7fjnw,Driving Winds Blueberry Farm
292,155,39.906797,-86.2182121,119487,9_m_iA3VAqGBJEW5XLc-5w,The Cuban Sandwich Shop
588,111,39.92633,-86.0448719,85947,0SZy4uieBzBzg54vRdAfgw,Panda Express
458,271,39.8547454,-86.1207686,208857,SkQoz2Fi-z1Jz-0Oo-jtcg,Locals Only
278,137,39.914861,-86.225939,105631,s3Pu9q7owaaBatuv8DRJug,O'Charley's Restaurant & Bar
237,446,39.7759919521,-86.2499258245,343211,uPVKWy0VeMMHMJ0V87nMMw,Rolynos Original Pizza
424,238,39.8693211,-86.1407479,183446,iHV3uBo1N9ETBtuEqdDsWQ,Sun King Broad Ripple
410,433,39.781926,-86.148809,333387,BhbxjDvIRbhc0W_zVOZq_A,John Eaton Homes
289,144,39.911536,-86.219848,111025,to95MZH1XV_fNLOXNMZQmQ,Taco Bell
390,481,39.7602054,-86.1608688,370279,wLdotgbYf_zdj00hzO3s5A,Top Shelf Tours
255,316,39.8343073642,-86.2393748255,243259,HLNtxaFvvHFx9whiptQzOg,Kalakutah Republic Grill
420,709,39.6580082,-86.1428511,545641,Fow_6iQxoWj46ojqcWnibA,Once Upon A Child
535,160,39.9043936,-86.0757634,123575,Zk-SDGZRxUVWRXw7ZlPuBA,Yong's Alterations
208,207,39.8834539263,-86.2668559844,159391,tAF-oOjxT4X6DQVR9NHTtw,Best Western Plus Indianapolis NW Hotel
392,464,39.7681769,-86.1596387,357208,0cB1kDuZCvSwpJrNdtQP8Q,Giordano's
629,304,39.8396515,-86.0208823,234405,6VOoXgAP2QCXHHFioUGeOQ,Rice King
544,204,39.884867437,-86.0703929626,157420,dBB2hsyanA-okPMkRy8eTg,Lash Therapy Express Hair Bar & Spa
277,113,39.9255279,-86.2268342,87174,cPVSw0-l8cld1XwoJmYBwg,Michigan Road Animal Hospital at 96th Street
475,137,39.9146201,-86.11124,105828,l_EQPW5NIIfi9s8rQfSufg,SEE
462,589,39.711916,-86.1187852,453403,jLNxPH975elBwriKSjhw7w,Subway
440,141,39.9127841652,-86.1314165861,108869,E5cecsuxC11xDO9E3c93lA,Fit Flex Fly
203,379,39.8059537,-86.2700071,291654,67gJgHHA5yW9clY3xq-VDQ,A Salon and Spa
250,325,39.830272,-86.242362,250175,2iQucreJtTqbEsLczhsgrA,India Sizzling II
397,390,39.80109,-86.15661,300307,FZCj995CEL2G-JTiLC3Azw,Taco Bell
475,137,39.9146201,-86.111239,105828,t50rOpuF56O-dVttXyIQVA,Papyrus
430,741,39.6433199,-86.1372812,570259,FYggdv_36UVYj0BUyj1-TQ,Caliber Collision
397,111,39.9265862,-86.1564567,85756,Dl3aL50yuZmP1d4ucjHQWA,Arby's
459,463,39.7682918,-86.1200611,356506,kSQNBSWTLlo-SwR6IcpvHA,El Sol De Tala
264,342,39.8227369,-86.234235,263262,viVz0HzP-_CbU07HUCquZQ,K&T Deli
276,483,39.7595227,-86.2272436,371703,eUXPZQSeZVpKHd0aRF3Rsw,Long John Silver's
604,112,39.9257813,-86.0356782,86732,dccdmctuc1TZn5q6IA5J6A,Dream Dinners
477,145,39.9109773435,-86.1100240002,111982,xtRJqufsBy9UbxkDx58H7w,Hand & Stone Massage and Facial Spa
498,239,39.8690676009,-86.097368449,184289,XNCWBhmbQwtFMs65INKm4Q,Chase Bank
318,142,39.9123675,-86.2025668,109516,NnHfPMXbY7IQI24lcYXKiQ,Wow Bao
649,607,39.703732,-86.009028,467432,4H45RXW0cCq4P6phRmbTjw,Exclusives Salon & Day Spa
688,447,39.7755872,-85.9867587,344431,okZQEPO78ybzdFkRgnN-Ow,Golden Corral Buffet & Grill
369,438,39.7797445,-86.1728502,337191,Gf1EboxqdJ9SPsVJur93Cw,QDOBA Mexican Eats
430,137,39.914943,-86.137099,105783,KjBc7UkmfwkShBRT4tJdnA,Global Gifts
234,438,39.779893,-86.2518203,337056,IZkrpxHC0d2WfgAegiwtxA,Q Nails Spa
480,138,39.9144604,-86.108249,106602,DelsAS1_7L2PUkXv4GoigA,Victoria's Secret
394,441,39.7784796,-86.1581262,339523,GvNrCB0jww5uxjXAmydkbw,Dress For Success Indianapolis
282,479,39.7613281,-86.2236709,368633,iaW0dgrW_Y5-FSTV8axNOA,KFC
237,437,39.7802349528,-86.2502127886,336290,NIqLy5WxpHx1_rScNoROZw,Taqueria y Birrieria Aqui es Jalisco
596,456,39.7713855,-86.0400123,351260,Y9ETAKU_4a4yqkKOP-jurw,Pep Boys
425,499,39.7523127,-86.140383,384156,5FDt7sy-70y4_37Dh2qcbw,El Arado Mexican Grill
530,692,39.6655791703,-86.0786251,532678,SLccQ_6ElFQ9bEdbRRlH4g,Take 5 Oil Change
563,158,39.905167,-86.059453,122065,_AqS7hNIQra2bsZRgVs-kQ,Taco Bell
217,143,39.9122513624,-86.2617752892,110184,31s1x27DnN2V-ptUWEdfTQ,Subway
287,474,39.7635833,-86.2206347,364793,9UZ9yZnllsV-SjukDl9n2g,Taqueria-El Ranchito
434,644,39.6870459,-86.1351649,495670,b_wSSa4nyZsM_sV_Az3Txg,"Kim's Kakery
414,239,39.8691207,-86.1467168,184205,GjIrACD94jr8_6i7ZKCCyg,Athletico Physical Therapy - Broad Ripple
506,689,39.666646,-86.093087,530347,q-ertx54pv90p5pl1SE3qA,Baymont by Wyndham Indianapolis South
586,195,39.888892,-86.046062,150541,y6KcFTpaBveaC9esJCkv7A,Indiana Hearing Aid Company
402,462,39.7686919154,-86.153497124,355680,Juoz1CK-bqCNFtOA02BtjA,Just Cookies
423,469,39.7659626275,-86.1411079553,361084,JJNCJWaH2KV44r9aeEBlqA,Indiana City Brewing
298,386,39.802986,-86.2145394,297132,lJWEnJ1KlRO69tfugkeRuw,Oriental Market
231,340,39.8237744,-86.2538716,261691,_yK1bMl56fBuj2fG5lMiMQ,Machu Picchu Peruvian Restaurant
496,693,39.665,-86.098961,533413,hNH1ILskk1qu7TA0rBvvlw,Starbucks
251,267,39.8564753,-86.2421671,205574,aCjTyN2RLAao0jsYZkZfbA,Ritter's Frozen Custard
459,242,39.867717,-86.1201115,186557,n6EspciV-aGB0qqieOo-3A,Bliss Nails
693,440,39.778732,-85.983582,339053,h7zxeLAdUyAO6S6UzXJDwA,AMC Washington Square 12
201,358,39.815765,-86.2708932,275503,vOehPf4fht7cYjZ7I65fRQ,Tajin Mexican Grill
406,608,39.7030634669,-86.1513063215,467958,3I3YM0yD2jaXZTK3YAAzGQ,Harbor Freight Tools
574,157,39.9058955,-86.0533985,121307,4MemyIUVL9qVTrcxnaFhgg,Sparkling Image Car Wash
402,462,39.7686835,-86.153515,355680,9yi5Ls7ivwSXFz8BsDvW_A,Maxine's Chicken & Waffles - City Market
261,337,39.8249411191,-86.2358730286,259414,Gb-3CS-e8S_X3EhPuknqqQ,Four Seasons 1.99 Cleaners
442,434,39.7816290917,-86.1304205477,334188,1QtF1bFgzG3Jo0-L4kv0Cg,Subway
592,358,39.815423205,-86.0426055,275894,erQf3xSvOkoXeFlSPC_ogQ,Drexel Interiors
596,157,39.9059375,-86.0401804,121329,QK1OLsTL-WORwk9acRVV8g,CVS Pharmacy
